GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-05-05 15:14:26.999670+00:00,G02,14374227.180094955,-6515157.199350858,21807735.686681826,22988352.377031863,49.17548370361328,2024-05-05 15:14:26.999670+00:00,4717217.275973282,2873975.477821047,3178555.942966467,30.08422242969879,31.35195844885477,199.7907507698983
2024-05-05 15:14:26.999670+00:00,G03,23241104.110372663,-12463541.26941748,2375462.19450228,24062903.732733235,49.22229766845703,2024-05-05 15:14:27.999669+00:00,4553986.293386598,2821921.0048576966,3161508.4725180976,30.71842530771021,31.784819725978473,-151887.63039464597
2024-05-05 15:14:26.999670+00:00,G08,24544963.15120331,4530915.964907193,9569010.898333354,20898009.63384275,49.1791877746582,2024-05-05 15:14:28.999668+00:00,4553983.679353132,2821903.6051013363,3161495.1036631567,30.718372852525125,31.784676273461407,-151904.24871329777
2024-05-05 15:14:26.999670+00:00,G10,-311557.7675247397,16544750.641802285,20904140.598094497,22942960.10432257,49.11487579345703,2024-05-05 15:14:29.999667+00:00,4553968.236701596,2821880.1117778462,3161479.5218552668,30.718369443219608,31.784549690463212,-151934.1314188158
2024-05-05 15:14:26.999670+00:00,G16,19831701.090618595,3858619.402857753,-17804751.49513226,25878980.0784867,49.22208404541016,2024-05-05 15:14:30.999666+00:00,4717218.619375278,2873976.3041819585,3178559.231393278,30.0842409655365,31.35195851874638,202.8038825923577
2024-05-05 15:14:26.999670+00:00,G21,15523882.496715374,280574.30694180145,22039574.91021004,21891832.25789004,49.26508331298828,2024-05-05 15:14:31.999665+00:00,4553958.8735276535,2821841.193118112,3161454.811398577,30.718307470601367,31.78424862849053,-151971.2193722464
2024-05-05 15:14:26.999670+00:00,G27,23282698.805183407,13228481.149192795,-1232341.2741358606,21710669.080098476,49.169227600097656,2024-05-05 15:14:32.999664+00:00,4553957.465454339,2821823.2937145624,3161441.585659256,30.718252553993914,31.784093837351566,-151987.10942747444
2024-05-05 15:14:26.999670+00:00,G28,5202921.160813512,25547488.94875927,-5091080.32053165,24139506.87434624,49.21028900146485,2024-05-05 15:14:33.999663+00:00,4553946.676516622,2821801.8097101944,3161427.295643753,30.718235736505747,31.783959301729798,-152012.02151410282
2024-05-05 15:14:26.999670+00:00,G31,10635615.510107305,19297037.15973752,-14753625.655829716,25026229.92142277,49.16963577270508,2024-05-05 15:14:34.999662+00:00,4717218.198904217,2873976.157765691,3178556.6680227546,30.084222925464935,31.351959490979834,201.14231226593256
2024-05-05 15:14:26.999670+00:00,G32,8917049.267383311,18328977.2480698,17347197.11238241,21383409.904766243,49.2364501953125,2024-05-05 15:14:35.999661+00:00,4553937.092476152,2821762.8997977516,3161400.3558277385,30.71815691412152,31.783659556968804,-152050.40543641057
2024-05-05 15:14:27.999669+00:00,G02,14374587.11312802,-6512522.839655127,21808325.69744608,22988200.084448684,45.34059524536133,2024-05-05 15:14:36.999660+00:00,4553934.036919225,2821744.446289258,3161387.9911725707,30.718116825248885,31.78350900597395,-152067.31033767015
2024-05-05 15:14:27.999669+00:00,G03,23240944.90237192,-12463187.9902877,2378678.491077328,24062741.8508805,45.31772232055664,2024-05-05 15:14:37.999659+00:00,4553926.886989574,2821723.940534037,3161373.71394521,30.718083073427877,31.783362861025367,-152089.11351722386
2024-05-05 15:14:27.999669+00:00,G08,24545947.66083907,4531673.947023368,9566200.84019024,20898438.34186257,45.19453430175781,2024-05-05 15:14:38.999658+00:00,4717219.235773689,2873977.358429996,3178556.7479960728,30.08421672103096,31.351964530774993,202.48913638666272
2024-05-05 15:14:27.999669+00:00,G10,-313818.5974185541,16546055.178504309,20903032.47368609,22943671.209829565,45.23500442504883,2024-05-05 15:14:39.999657+00:00,4553913.882557237,2821684.4321888555,3161346.394357866,30.718016443613603,31.783076936774147,-152130.46168316528
2024-05-05 15:14:27.999669+00:00,G16,19829816.239127543,3859716.701284686,-17806604.777134355,25879718.7687662,45.3149528503418,2024-05-05 15:14:40.999656+00:00,4553908.645818792,2821664.704639265,3161333.3859379133,30.717983158882763,31.782927086838082,-152149.86614810955
2024-05-05 15:14:27.999669+00:00,G21,15524236.354767688,283239.02133049234,22039385.93968893,21891821.163266543,45.31612014770508,2024-05-05 15:14:41.999655+00:00,4553900.001738375,2821643.7005876643,3161319.983244521,30.717963588069622,31.782784824832962,-152172.54000461102
2024-05-05 15:14:27.999669+00:00,G27,-12362013.203942887,19093391.17419926,13573327.580374232,25445907.595552903,42.19722366333008,2024-05-05 15:14:42.999654+00:00,4553892.869062333,2821623.5898186066,3161306.2759770565,30.71793331122303,31.78264216915489,-152193.86042575445
2024-05-05 15:14:27.999669+00:00,G28,23282480.73525457,13228637.579667306,-1235486.9819925055,21711490.81027244,45.201416015625,2024-05-05 15:14:43.999653+00:00,4553887.134371609,2821603.8361947658,3161292.423253881,30.71789538056775,31.78249488457622,-152214.07177623548
2024-05-05 15:14:27.999669+00:00,G31,5202691.044194542,25548149.716922224,-5087991.530504268,24139360.8701467,45.32954025268555,2024-05-05 15:14:44.999652+00:00,4553883.2275440805,2821585.0079539893,3161279.2714584298,30.717853382566798,31.78234571575968,-152232.17026546877
2024-05-05 15:14:27.999669+00:00,G32,10635391.031827338,19298893.325440507,-14751287.248148438,25026011.97259984,45.29870223999024,2024-05-05 15:14:45.999651+00:00,4553874.601203514,2821563.411815291,3161265.3451169333,30.717831051003262,31.782197967160204,-152255.36661514733
2024-05-05 15:14:27.999669+00:00,G03,8915069.509097595,18328115.29572387,17349129.558553822,21383971.417906757,45.256568908691406,2024-05-05 15:14:46.999650+00:00,4553870.76108133,2821545.6340569537,3161253.189346066,30.717794085986203,31.782057971496375,-152272.43186065461
2024-05-05 15:14:28.999668+00:00,G02,14374947.213107225,-6509888.434253635,21808915.26254505,22988070.876322296,44.56039810180664,2024-05-05 15:14:47.999649+00:00,4553864.589652112,2821524.315504496,3161238.8087878413,30.717757603612693,31.7818989160629,-152293.940451934
2024-05-05 15:14:28.999668+00:00,G03,23240785.370472573,-12462834.486613773,2381894.7362524183,24062609.34865061,44.75608444213867,2024-05-05 15:14:48.999648+00:00,4553859.339599742,2821505.88621487,3161225.3127291393,30.717717267099786,31.781760937653537,-152313.0156360222
2024-05-05 15:14:28.999668+00:00,G08,24546931.8991963,4532431.715039053,9563390.58260029,20898891.336222924,44.64328002929688,2024-05-05 15:14:49.999647+00:00,4553850.712799998,2821484.8426018143,3161211.7314100913,30.71769630335807,31.781618211282822,-152335.78577773925
2024-05-05 15:14:28.999668+00:00,G10,-316079.2319139829,16547359.78483054,20901923.909720358,22944409.895405702,44.63017272949219,2024-05-05 15:14:50.999646+00:00,4553844.083964536,2821464.3205969613,3161197.1851425176,30.717658358232512,31.78146897163018,-152357.35251530726
2024-05-05 15:14:28.999668+00:00,G16,19827931.24857196,3860814.216284247,-17808457.69552695,25880479.646997552,44.65830993652344,2024-05-05 15:14:51.999645+00:00,4553838.602885949,2821445.0847082683,3161184.490726903,30.717627322182437,31.781324958783898,-152376.55217104964
2024-05-05 15:14:28.999668+00:00,G21,15524590.368230468,285903.679614465,22039196.520862617,21891835.85352104,44.69010925292969,2024-05-05 15:14:52.999644+00:00,4553833.985734805,2821426.240189482,3161171.1833028076,30.717586975428144,31.781179636875752,-152395.25636362284
2024-05-05 15:14:28.999668+00:00,G27,-12363555.584855312,19094183.50182398,13570784.893572465,25446726.03107803,44.92174530029297,2024-05-05 15:14:53.999643+00:00,4553830.857707444,2821406.885003527,3161158.0199166005,30.717543066550164,31.781021283044716,-152413.02991730254
2024-05-05 15:14:28.999668+00:00,G28,23282262.330134463,13228793.838546174,-1238632.6640282276,21712336.224754423,44.61170959472656,2024-05-05 15:14:54.999642+00:00,4553822.253877714,2821385.6745731025,3161143.542682616,30.717515305431597,31.780876906020463,-152436.31628729776
