GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-29 21:01:55.440456+00:00,G05,24084250.012473267,-5707476.547699099,9563354.9251582,22456240.83802169,45.8,2024-06-29 21:22:37.731198+00:00,4417275.190802862,3123687.6027993043,3367950.115469881,32.076161007797815,35.26613950683367,677.2212606500834
2024-06-29 21:01:55.440456+00:00,G07,-1257376.08211858,21537453.29234415,15699232.013674622,22800853.97690215,45.7,2024-06-29 21:22:39.447198+00:00,4417326.13851079,3123719.2593975957,3367950.6003719196,32.07587800047018,35.266101710073755,728.2139004217461
2024-06-29 21:01:55.440456+00:00,G08,-11786373.236490222,10227690.152333513,21338577.4321548,25052611.21540647,46.1,2024-06-29 21:22:40.447198+00:00,4417371.332762859,3123741.310724283,3367950.028802122,32.075635974890744,35.26601603993286,769.9659342290834
2024-06-29 21:01:55.440456+00:00,G09,6326258.357652167,24607067.04341419,-7729365.069648976,24376736.948552348,45.7,2024-06-29 21:22:41.447198+00:00,4417334.341652935,3123722.9238713738,3367955.048010373,32.07586978020925,35.26608323723426,738.0438385009766
2024-06-29 21:01:55.440456+00:00,G13,15191464.414819635,-756900.8864940275,21583418.523098357,21421084.75551749,45.7,2024-06-29 21:22:42.447198+00:00,4417324.699682459,3123708.44503546,3367952.5621469184,32.07592851360791,35.266016998551095,722.9694793531671
2024-06-29 21:01:55.440456+00:00,G14,17086884.651791543,13183926.258846782,15662033.263913888,20305240.5571462,45.7,2024-06-29 21:22:43.447198+00:00,4417291.879246081,3123686.486289232,3367950.363058198,32.076100739311066,35.26602780888394,688.3522123796865
2024-06-29 21:01:55.440456+00:00,G15,10399997.014562253,-11955225.24364503,20793545.17458795,23686850.462704808,45.8,2024-06-29 21:22:44.447198+00:00,4417335.307683217,3123709.0630184626,3367955.280710132,32.0759061026261,35.265957478874704,732.0545387016609
2024-06-29 21:01:55.440456+00:00,G17,13117707.239757976,22165868.140857037,-5707030.237964958,22956851.39667192,46.1,2024-06-29 21:22:45.447198+00:00,4417287.043378797,3123687.438156664,3367957.317816713,32.076170152986386,35.266065609021204,689.1655527641997
2024-06-29 21:01:55.440456+00:00,G19,16045717.881364169,16074372.517200638,-14269167.417839743,24963582.37835405,45.7,2024-06-29 21:22:46.447198+00:00,4417289.713185053,3123694.7014394677,3367956.937754244,32.07613672967901,35.26611208860263,694.364242836833
2024-06-29 21:01:55.440456+00:00,G20,26381160.3108582,-2173988.2404720127,-487470.7976623918,23032101.20028857,45.6,2024-06-29 21:22:47.447198+00:00,4417294.122377942,3123688.9644135027,3367950.291733625,32.07608457295295,35.266035520951974,691.0786046292633
2024-06-29 21:01:55.440456+00:00,G22,22351749.36773248,10678296.589183338,9588332.770113768,20484678.50490569,45.8,2024-06-29 21:22:48.447198+00:00,4417325.289095032,3123710.50085797,3367955.6764343395,32.075944320341826,35.266031170796495,726.0368581907824
2024-06-29 21:01:55.440456+00:00,G30,8146759.527939395,14862092.292034604,20544281.057035357,21046803.109850165,45.7,2024-06-29 21:22:49.447198+00:00,4417305.676140132,3123694.6883767787,3367954.5504384274,32.076056114869104,35.26601436842647,704.133872111328
2024-06-29 21:01:56.440455+00:00,G05,24085478.18631278,-5707214.609154237,9560480.96085353,22456663.516786795,47.1,2024-06-29 21:22:50.447198+00:00,4417305.944898227,3123704.6035608873,3367948.405971696,32.07598070387369,35.266098459816504,705.9076784839854
2024-06-29 21:01:56.440455+00:00,G07,-1258663.1372080278,21538900.021288898,15697025.550780917,22801375.008161847,47.1,2024-06-29 21:22:51.447198+00:00,4417330.537334666,3123720.9052773034,3367946.2515070587,32.07582302436912,35.26608904468945,729.752980440855
2024-06-29 21:01:56.440455+00:00,G08,-11787688.991400167,10225281.719498528,21339044.597590413,25053311.21858732,47.0,2024-06-29 21:22:52.447198+00:00,4417315.387142915,3123713.025406107,3367951.9586817645,32.075947648300364,35.26611354627024,718.4471041103825
2024-06-29 21:01:56.440455+00:00,G09,6325578.014417641,24606321.23864024,-7732332.662904154,24377601.541471187,46.9,2024-06-29 21:22:53.447198+00:00,4417299.884952284,3123707.4101687036,3367960.7757341666,32.07609114898323,35.26615978218532,709.6571561032906
2024-06-29 21:01:56.440455+00:00,G13,15192263.54619115,-754232.6105699162,21582976.990711715,21420847.64270866,47.2,2024-06-29 21:22:54.447198+00:00,4417270.151068945,3123687.5819813954,3367947.6398020503,32.076161853703084,35.26617014303488,672.409704762511
2024-06-29 21:01:56.440455+00:00,G14,17084895.988872524,13183928.41667486,15664184.521624897,20305489.99325108,47.0,2024-06-29 21:22:55.447198+00:00,4417300.272464317,3123703.4694742407,3367945.9626679868,32.07598734849349,35.266123338281254,700.130929957144
2024-06-29 21:01:56.440455+00:00,G15,10401608.277849104,-11952971.43726276,20794042.04541276,23686405.58811481,47.1,2024-06-29 21:22:56.447198+00:00,4417303.782703067,3123703.1530894493,3367951.229262926,32.07601473916092,35.2660991388343,705.2014561835676
2024-06-29 21:01:56.440455+00:00,G17,13117748.99975956,22166692.98974195,-5703938.397425927,22956513.52357926,47.2,2024-06-29 21:22:57.447198+00:00,4417244.864028039,3123684.424716089,3367938.435220447,32.07619911958777,35.266297464669485,648.482493236661
2024-06-29 21:01:56.440455+00:00,G19,16046145.889622496,16076092.890978487,-14266757.959849035,24963167.4487126,47.0,2024-06-29 21:22:58.447198+00:00,4417299.290873719,3123711.138112195,3367950.1220349506,32.07600176437725,35.26619564952402,705.4124063039199
2024-06-29 21:01:56.440455+00:00,G20,26381120.771724183,-2173666.9846438738,-490640.9938044112,23032754.431603115,46.9,2024-06-29 21:22:59.447198+00:00,4417269.350074426,3123692.3370262054,3367941.2892179056,32.076103316374144,35.266216157019414,670.8094338355586
2024-06-29 21:01:56.440455+00:00,G22,22350553.29459596,10678359.021286976,9591203.676893564,20484710.576974437,47.3,2024-06-29 21:23:00.447198+00:00,4417266.606749775,3123697.1669170596,3367947.738549189,32.076149965279754,35.266274694850225,674.6993469754234
2024-06-29 21:01:56.440455+00:00,G30,8145190.248717457,14864156.689752806,20543376.550526574,21047148.172364365,47.2,2024-06-29 21:23:01.447198+00:00,4417292.170019757,3123715.6613686206,3367950.0536455344,32.076016576441674,35.26627830253786,702.6625545676798
2024-06-29 21:01:57.440455+00:00,G05,24086706.01256284,-5706952.75827818,9557606.79245964,22457079.35506654,45.4,2024-06-29 21:23:02.447198+00:00,4417286.592856049,3123699.828272518,3367953.288731322,32.076106874101335,35.26617549909944,692.7759101269767
2024-06-29 21:01:57.440455+00:00,G07,-1259949.9615695998,21540346.600464657,15694818.758502822,22801903.22891125,45.6,2024-06-29 21:23:03.447198+00:00,4417275.401218684,3123700.513336574,3367945.273110791,32.076087491908474,35.26624985559929,681.1116165854037
2024-06-29 21:01:57.440455+00:00,G08,-11789004.90595213,10222873.312427117,21339511.30263796,25054017.259543505,45.6,2024-06-29 21:23:04.447198+00:00,4417271.774441899,3123695.8221715335,3367952.790540274,32.0761720792679,35.26623146835433,680.2994881877676
2024-06-29 21:01:57.440455+00:00,G09,6324897.461432367,24605575.14029553,-7735300.091433903,24378479.326754637,45.6,2024-06-29 21:23:05.447198+00:00,4417286.295445581,3123695.2968569514,3367949.987416565,32.07609534115687,35.266138135279576,688.6000741543248
2024-06-29 21:01:57.440455+00:00,G13,15193062.81858822,-751564.4389731581,21582534.99102954,21420620.092619147,45.7,2024-06-29 21:23:06.447198+00:00,4417313.826076673,3123710.398297264,3367953.4578660624,32.07597246945126,35.26610037550431,716.8779533868656
2024-06-29 21:01:57.440455+00:00,G14,17082907.058022436,13183930.65753089,15666335.44998544,20305743.024100818,45.9,2024-06-29 21:23:07.447198+00:00,4417334.716911432,3123716.241872281,3367959.338347252,32.07591956747192,35.26602316507282,737.312738019973
2024-06-29 21:01:57.440455+00:00,G15,10403219.69312812,-11950717.6628773,20794538.45235061,23685964.901577063,45.5,2024-06-29 21:23:08.447198+00:00,4417334.634839931,3123703.3383197277,3367947.649298132,32.07586625204351,35.265912092788746,724.7357209660113
2024-06-29 21:01:57.440455+00:00,G17,13117790.664984033,22167517.46910194,-5700846.433207401,22956193.345007382,45.6,2024-06-29 21:23:09.447198+00:00,4417151.080813532,3123606.621956933,3367903.5860822545,32.076514632226484,35.26619816747641,527.0295153260231
2024-06-29 21:01:57.440455+00:00,G19,16046573.902650708,16077812.955711802,-14264348.20722227,24962763.65231006,45.8,2024-06-29 21:23:10.447198+00:00,4417306.879123989,3123705.1622210043,3367957.7358892956,32.07604679277992,35.26609757802392,711.7819246081635
2024-06-29 21:01:57.440455+00:00,G20,26381080.85302111,-2173345.6878921813,-493811.17937121424,23033410.978459023,45.5,2024-06-29 21:23:11.447198+00:00,4417178.7579257265,3123636.0027797325,3367919.9125190102,32.07644993159294,35.26628298471867,569.2217692369595
2024-06-29 21:01:57.440455+00:00,G22,22349356.87405577,10678421.45751625,9594074.379609844,20484745.650480624,45.8,2024-06-29 21:23:12.447198+00:00,4417285.385272999,3123694.4577023666,3367936.4522397667,32.07599780275235,35.26613644461822,680.3720576073974
2024-06-29 21:01:57.440455+00:00,G30,8143621.142119761,14866221.08170481,20542471.6105952,21047506.113139257,45.8,2024-06-29 21:23:13.447198+00:00,4417256.228870979,3123686.9139031973,3367936.312070896,32.07613158182399,35.26624949586706,656.4354173336178
2024-06-29 21:01:58.440454+00:00,G05,24087933.491164405,-5706690.995030689,9554732.42010363,22457495.158445854,48.7,2024-06-29 21:23:14.447198+00:00,4417250.531931455,3123686.3051117007,3367947.2516374825,32.076239123661054,35.26627906671803,658.0056420927867
2024-06-29 21:01:58.440454+00:00,G07,-1261236.555311326,21541793.02993143,15692611.636701174,22802413.790040307,48.1,2024-06-29 21:23:15.447198+00:00,4417293.873741745,3123715.828628665,3367950.855219367,32.07601557749028,35.266269331169006,704.3487543743104
2024-06-29 21:01:58.440454+00:00,G08,-11790320.980178984,10220464.93107808,21339977.54730924,25054716.355313037,48.3,2024-06-29 21:23:16.447198+00:00,4417329.663277174,3123730.0400189823,3367952.5596438805,32.0758493843673,35.26617337499234,736.9672021726146
2024-06-29 21:01:58.440454+00:00,G09,6324216.698596561,24604828.74834875,-7738267.35547165,24379340.359829053,48.0,2024-06-29 21:23:17.447198+00:00,4417322.7167195445,3123729.857268933,3367957.1635235846,32.07591222446323,35.26621427007634,734.5167453372851
2024-06-29 21:01:58.440454+00:00,G13,15193862.232028926,-748896.37161589,21582092.52403741,21420385.038936008,48.7,2024-06-29 21:23:18.447198+00:00,4417361.9876364535,3123723.4323014454,3367958.6047220966,32.075787463716146,35.26591859118531,759.3079767730087
