GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-26 17:52:16.446562+00:00,G20,7413357.727978883,-14031805.02312212,21377230.167885963,24918099.800284646,44.2,2024-06-26 17:52:41.612750+00:00,4392426.525575878,3085364.9171624696,3302933.1305993753,31.77907052984779,35.08529237239979,-69682.70029543806
2024-06-26 17:52:16.446562+00:00,G30,26608244.147723813,-389978.6426986402,2405221.07253717,22585651.92970429,44.5,2024-06-26 17:52:42.612750+00:00,4391794.122335312,3085609.6558276233,3303027.3197464533,31.781610180272427,35.09131051849074,-69953.39311750885
2024-06-26 17:52:17.446562+00:00,G03,12280370.136767017,23216118.89769085,-4536848.843597809,23106865.07064411,45.0,2024-06-26 17:52:43.612750+00:00,4392303.126066759,3085377.1589859263,3302918.244003432,31.779406263981333,35.086156418780575,-69770.39742271975
2024-06-26 17:52:17.446562+00:00,G04,2536676.098868357,20391205.286696825,16770799.576643383,21867490.85945276,44.6,2024-06-26 17:52:44.612750+00:00,4390771.468282592,3084937.7326218407,3303109.363969098,31.788121225067858,35.09171745113095,-70949.80860315356
2024-06-26 17:52:17.446562+00:00,G06,25534866.79555131,-5280449.753512363,5409129.225429668,22880894.33960606,45.0,2024-06-26 17:52:45.612750+00:00,4392632.183394925,3085363.8515914828,3303485.5810846775,31.782547396196215,35.084021313282335,-69249.20263602212
2024-06-26 17:52:17.446562+00:00,G07,22711553.893964,7253928.099351807,12697369.550833523,20970241.751382027,44.6,2024-06-26 17:52:46.612750+00:00,4393007.305968593,3085910.3683952102,3303511.136796194,31.779762973539476,35.086493149082436,-68707.76972344983
2024-06-26 17:52:17.446562+00:00,G09,12029875.86762917,9928319.248736104,21408290.88383065,20639747.73158638,45.0,2024-06-26 17:52:47.612750+00:00,4392525.560408419,3085830.2221165407,3303068.570687519,31.778446833143374,35.08874875807686,-69315.11231917888
2024-06-26 17:52:17.446562+00:00,G11,16657081.205718614,-12151998.33588876,16733986.08659535,23634377.04475103,44.7,2024-06-26 17:52:48.612750+00:00,4392968.72470577,3085914.239191975,3303242.2681663143,31.777820022234508,35.08676363824214,-68874.3132062396
2024-06-26 17:52:17.446562+00:00,G16,-4743200.875214328,17844706.338474777,18587301.791531354,22953372.708986133,44.8,2024-06-26 17:52:49.612750+00:00,4392258.039518908,3085460.0018901275,3303448.3686306677,31.783463886783853,35.0871566514395,-69482.07362333406
2024-06-26 17:52:17.446562+00:00,G20,7415294.062333308,-14029922.416254943,21377780.97463938,24917441.45578365,44.3,2024-06-26 17:52:50.612750+00:00,4393527.408584,3085744.513280815,3304089.623504667,31.782660291238944,35.081854339142765,-68122.33924880158
2024-06-26 17:52:17.446562+00:00,G30,26607986.023076035,-389619.6350280973,2408301.597710964,22585188.157176044,44.7,2024-06-26 17:52:51.612750+00:00,4392042.885525734,3085340.1940528806,3303508.8360351766,31.785108899350824,35.08743034042818,-69658.418581496
2024-06-26 17:52:25.612750+00:00,G03,12276542.453959525,23213262.92685842,-4562569.3681193385,22812282.385460798,32.6,2024-06-26 17:52:52.612750+00:00,4392803.867065883,3085788.2660085117,3304354.5878643487,31.78743597179723,35.08667485199369,-68464.68223667052
2024-06-26 17:52:25.612750+00:00,G04,2527410.889487352,20405977.7263725,16754097.70558744,21869831.30212389,33.5,2024-06-26 17:52:53.612750+00:00,4392184.886723275,3085804.590656993,3303264.7934353095,31.781377157369953,35.09061521570853,-69461.2608233327
2024-06-26 17:52:25.612750+00:00,G06,25540447.14977113,-5279396.52294406,5383553.024326059,22583823.000916857,32.2,2024-06-26 17:52:54.612750+00:00,4392081.061966567,3085296.154474958,3303341.3250860977,31.783782053045478,35.08681140771153,-69741.61510713026
2024-06-26 17:52:25.612750+00:00,G07,22699361.287609693,7256649.457780412,12718100.967921678,20969188.251635466,32.7,2024-06-26 17:52:55.612750+00:00,4392092.2716118675,3085479.847102832,3303090.576615434,31.78128723454266,35.08834713078521,-69776.12780664116
2024-06-26 17:52:25.612750+00:00,G09,12020466.48456156,9948597.516601449,21404135.77906585,20639371.48869593,33.3,,,,,,,
2024-06-26 17:52:25.612750+00:00,G11,16674422.58585058,-12151188.981180709,16717226.71022379,23633569.63944308,32.8,,,,,,,
2024-06-26 17:52:25.612750+00:00,G16,19122856.970843986,6155499.940045765,-17442784.250858616,25554897.15288328,32.8,,,,,,,
