GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-06-26 16:09:30.446769+00:00,G03,12333095.9230117,18781559.42501644,14098134.628526334,20553939.19226838,28.0,,,,,,,
2024-06-26 16:09:30.446769+00:00,G04,13251216.597902903,8569271.103246823,21400320.2246042,20718979.24673477,28.1,,,,,,,
2024-06-26 16:09:30.446769+00:00,G06,15277773.078163585,-8174165.065200579,20222327.346290365,22921351.144722257,28.0,,,,,,,
2024-06-26 16:09:30.446769+00:00,G07,25497295.28793658,5515861.921798164,-5633487.292489032,23203946.98594557,32.8,,,,,,,
2024-06-26 16:09:30.446769+00:00,G09,20948240.230570816,-3083242.290697364,15983571.506678635,21670530.316327453,28.1,,,,,,,
2024-06-26 16:09:30.446769+00:00,G16,-28616.336437292863,26149371.534953102,2621566.891088008,23493375.32947032,28.8,,,,,,,
2024-06-26 16:09:30.446769+00:00,G17,22778548.59039324,-13256132.155015431,-3522743.387055974,25639002.18770011,27.8,,,,,,,
2024-06-26 16:09:30.446769+00:00,G19,19754462.47211396,-16711395.878541317,4776212.068434781,25129671.215207383,28.2,,,,,,,
2024-06-26 16:09:30.446769+00:00,G21,15793024.45938997,15405381.682150643,-15063826.634744104,25085869.546170603,27.9,,,,,,,
2024-06-26 16:09:30.446769+00:00,G26,-6568764.544779044,20576917.457690746,15058242.130051993,23613677.82593198,31.7,,,,,,,
2024-06-26 16:09:30.446769+00:00,G31,-6795734.667532353,13700939.347818282,21508841.67359526,23655839.95533987,28.0,,,,,,,
2024-06-26 16:09:31.446769+00:00,G02,19777780.638764083,13719706.08794256,-11080449.9780272,23783272.440254677,31.4,,,,,,,
2024-06-26 16:09:31.446769+00:00,G03,12333216.62700576,18783370.31346986,14095656.38853052,20554080.997884184,31.0,,,,,,,
2024-06-26 16:09:31.446769+00:00,G04,13249079.473480333,8570937.647678344,21400963.222375903,20719060.79398804,30.4,,,,,,,
2024-06-26 16:09:31.446769+00:00,G06,15280105.818589406,-8173148.34577914,20220982.19796124,22920982.100973666,30.4,,,,,,,
2024-06-26 16:09:31.446769+00:00,G07,25497917.738485698,5516397.356748773,-5630473.890155164,23203374.39467748,31.0,,,,,,,
2024-06-26 16:09:31.446769+00:00,G09,20946808.485699136,-3081771.278635882,15985714.926959837,21670224.24393902,31.8,,,,,,,
2024-06-26 16:09:31.446769+00:00,G16,-28959.909453891683,26149016.42471272,2624750.52688983,23492957.731513347,30.3,,,,,,,
2024-06-26 16:09:31.446769+00:00,G17,22778285.77834136,-13255644.89098112,-3525884.316894296,25639319.67505305,30.9,,,,,,,
2024-06-26 16:09:31.446769+00:00,G19,19755152.36043313,-16711497.901984377,4773072.360051197,25130006.976482872,31.0,,,,,,,
2024-06-26 16:09:31.446769+00:00,G21,15791108.106731515,15404992.892996754,-15066065.487162162,25086441.24945437,31.3,,,,,,,
2024-06-26 16:09:31.446769+00:00,G26,-6569509.851453961,20575078.30768632,15060444.790487064,23613715.603710685,30.2,,,,,,,
2024-06-26 16:09:31.446769+00:00,G31,-6798311.838228193,13699886.397017889,21508737.73313488,23656487.49808792,29.6,,,,,,,
2024-06-26 16:09:32.446769+00:00,G02,19776310.733160477,13719503.118688667,-11083177.569468549,23783917.59440192,29.0,,,,,,,
